Order ID,Date,Status,Category,Qty,Amount,ship-state,Total revenue,Cost,Profit Margin,Profit
406-7261451-5682727,2024-08-06,Shipped,Western Dress,1,744,KARNATAKA,744,373.43,,370.57
407-8801185-0134713,2024-08-06,Shipped,Set,1,1126,KARNATAKA,1126,434.66,61.4,691.34
171-3953233-6135505,2024-08-06,Shipped,kurta,8,399,UTTAR PRADESH,3192,995.43,58.42,2547.812562
403-7042175-3905937,2024-08-06,Shipped,kurta,5,499,WEST BENGAL,2495,1145.15,54.1,1349.85
403-6442534-2769112,2024-08-06,Cancelled,Top,0,0,UTTAR PRADESH,0,0,,0
408-2137113-0982751,2024-08-06,Shipped,Set,1,848,ODISHA,848,309.84,63.46,538.16
403-0104882-7373900,2024-08-06,Cancelled,Western Dress,1,,Gujarat,,542.29,31.44,248.71
171-6876154-6233146,2024-08-06,Shipped,Set,1,759,WEST BENGAL,759,353.03,53.49,405.97
407-2882576-2777135,2024-08-06,Shipped - Delivered to Buyer,Set,1,1233,TELANGANA,1233,736.77,,496.23
405-1492294-0323520,2024-08-06,Shipped,Western Dress,1,744,UTTARAKHAND,744,441.58,,302.42
171-5810429-4493110,2024-08-06,Shipped,Set,1,582,WEST BENGAL,582,199.11,,382.89
408-6791822-5493964,2024-08-06,Shipped,Set,1,968,UTTAR PRADESH,968,538.24,44.4,429.76
403-1162895-2484367,2024-08-06,Shipped - Delivered to Buyer,Western Dress,1,859,RAJASTHAN,859,339.13,60.52,519.87
403-0104882-7373900,2024-08-06,Cancelled,Western Dress,1,807,Gujarat,807,261.21,67.63,545.79
402-1752649-2274748,2024-08-06,Shipped,kurta,,390,KARNATAKA,,132.21,,257.79
406-0715107-8168308,2024-08-06,Shipped,Set,1,1186,UTTARAKHAND,1186,800.74,32.48,385.26
403-0104882-7373900,2024-08-06,Cancelled,Western Dress,1,807,Gujarat,807,261.21,67.63,545.79
171-7623384-8040337,2024-08-06,Shipped,kurta,1,486,MAHARASHTRA,486,325.33,,160.67
406-1326801-8886709,2024-08-06,Shipped - Delivered to Buyer,kurta,1,362,ODISHA,362,170.86,,191.14
408-9255314-3102740,2024-08-06,Shipped,Set,6,1133,MAHARASHTRA,6798,2567.14,43.36,3034.46335
408-5748499-6859555,2024-08-06,Shipped,Set,1,653,CHANDIGARH,653,437.1,33.06,215.9
403-7042175-3905937,2024-08-06,Shipped,kurta,5,499,WEST BENGAL,2495,1145.15,54.1,1349.85
171-3305587-5364338,2024-08-06,Shipped,kurta,,348,TELANGANA,,201.89,41.99,146.11
407-5633625-6970741,2024-08-06,Shipped,kurta,0,685,TAMIL NADU,0,0,,0
171-9371949-6030721,2024-08-06,Shipped,Set,1,,WEST BENGAL,,338.7,43.27,258.3
403-9412025-7537140,2024-08-07,Shipped,kurta,1,424,KERALA,424,262.01,38.21,161.99
408-3475592-6193128,2024-08-07,Shipped,kurta,1,399,KARNATAKA,399,224.64,43.7,174.36
408-3484251-6901959,2024-08-07,Shipped,kurta,1,459,MAHARASHTRA,459,162.3,64.64,296.7
406-6180074-2350757,2024-08-07,Shipped,Set,1,1115,KARNATAKA,1115,548.84,,566.16
406-7680255-6117120,2024-08-07,Shipped,kurta,1,399,TELANGANA,399,195.92,50.9,203.08
405-8191138-5176316,2024-08-07,Shipped - Delivered to Buyer,Set,1,582,JHARKHAND,582,284.27,51.16,297.73
402-1752649-2274748,2024-08-07,Shipped,kurta,,390,KARNATAKA,,132.21,,257.79
405-7755803-4729935,2024-08-07,Shipped,kurta,,399,KARNATAKA,,207.72,47.94,191.28
171-8220241-5105927,2024-08-07,Shipped,kurta,1,737,KARNATAKA,737,353.51,,383.49
407-6283946-7749133,2024-08-07,Shipped,Ethnic Dress,1,845,KARNATAKA,845,294.77,65.12,550.23
405-0483874-0889137,2024-08-07,Shipped,Set,4,563,UTTAR PRADESH,2252,736.67,67.29,1515.33
171-1425554-3718756,2024-08-07,Shipped,Western Dress,6,744,KARNATAKA,4464,2136.52,52.14,2327.48
404-7774085-3780319,2024-08-07,Shipped,kurta,,376,TELANGANA,,230.1,38.8,145.9
406-8413944-2634744,2024-08-07,Shipped,kurta,,353,TELANGANA,,198.74,43.7,154.26
171-9371949-6030721,2024-08-07,Shipped,Set,1,,WEST BENGAL,,338.7,43.27,258.3
407-5124083-2725136,2024-08-07,Shipped,Set,1,682,UTTAR PRADESH,682,338.71,50.34,343.29
171-5810429-4493110,2024-08-07,Shipped,Set,1,582,WEST BENGAL,582,199.11,,382.89
407-2307966-4961113,2024-08-07,Shipped,kurta,1,442,KARNATAKA,442,234.61,,207.39
405-1879750-2639521,2024-08-07,Shipped - Delivered to Buyer,kurta,1,725,TAMIL NADU,725,306.87,57.67,418.13
405-2660443-4165145,2024-08-07,Shipped - Delivered to Buyer,kurta,1,399,KARNATAKA,399,232.77,41.66,166.23
403-6190683-2687538,2024-08-07,Shipped,Western Dress,1,791,Gujarat,791,293.22,62.93,497.78
403-7266170-1163500,2024-08-07,Shipped - Delivered to Buyer,Top,1,518,MAHARASHTRA,518,250.58,51.63,267.42
171-8452330-4756317,2024-08-07,Shipped,Top,1,432,MAHARASHTRA,432,254.59,41.07,177.41
171-3953233-6135505,2024-08-07,Shipped,kurta,8,399,UTTAR PRADESH,3192,995.43,58.42,2547.812562
405-5257740-5301158,2024-08-07,Shipped - Delivered to Buyer,Set,4,832,HARYANA,3328,1811.15,45.58,1516.85
408-3917043-5314763,2024-08-08,Shipped,Set,1,1146,ANDHRA PRADESH,1146,738.2,35.58,407.8
407-5875767-6399551,2024-08-08,Shipped,Set,1,1112,TELANGANA,1112,585.36,47.36,526.64
405-3594372-1614709,2024-08-08,Shipped,,1,852,UTTAR PRADESH,852,424.9,50.13,427.1
408-9321153-0591557,2024-08-08,Shipped,kurta,,399,KARNATAKA,,581.28,,1014.72
408-2759943-9849959,2024-08-08,Shipped,Set,1,1338,WEST BENGAL,1338,826.94,38.2,511.06
171-8027093-8553945,2024-08-08,Shipped,kurta,1,399,UTTARAKHAND,399,182.59,54.24,216.41
403-3763475-2237125,2024-08-08,Shipped,Western Dress,4,744,TAMIL NADU,2976,301.24,59.51,705.7097999
171-8452330-4756317,2024-08-08,Shipped,Top,1,432,MAHARASHTRA,432,254.59,41.07,177.41
408-5748499-6859555,2024-08-08,Shipped,Set,1,653,CHANDIGARH,653,437.1,33.06,215.9
171-6867266-8495534,2024-08-08,Shipped,Set,,597,KARNATAKA,,343.32,,253.68
408-6046797-8945127,2024-08-08,Shipped,Set,1,599,WEST BENGAL,599,231.93,61.28,367.07
402-2105140-3584364,2024-08-08,Shipped,kurta,1,375,KARNATAKA,375,221.55,40.92,153.45
405-3067317-3360344,2024-08-08,Shipped,kurta,1,599,UTTAR PRADESH,599,192.59,67.85,406.41
408-5540360-9479519,2024-08-08,Shipped - Delivered to Buyer,Set,1,759,MEGHALAYA,759,433.99,42.82,325.01
403-5222550-4437140,2024-08-08,Shipped,kurta,1,348,TAMIL NADU,348,168.72,51.52,179.28
408-3436456-9893130,2024-08-08,Shipped,kurta,,399,MAHARASHTRA,,216.22,45.81,182.78
404-7426070-1355530,2024-08-08,Shipped,kurta,4,329,TELANGANA,1316,110.31,,336.8334566
408-3870331-6287517,2024-08-08,Shipped,kurta,1,399,UTTARAKHAND,399,207.19,,191.81
171-4644162-9093116,2024-08-08,Shipped - Delivered to Buyer,kurta,1,399,UTTAR PRADESH,399,276.15,30.79,122.85
405-8078784-5731545,2024-08-08,Cancelled,Set,0,647.62,MAHARASHTRA,0,0,,0
406-2403215-8361103,2024-08-08,Shipped - Delivered to Buyer,Set,1,999,KARNATAKA,999,389.6,61,609.4
402-2720308-2560327,2024-08-08,Shipped,Western Dress,1,665,MAHARASHTRA,665,420.6,36.75,244.4
403-9615377-8133951,2024-08-08,Cancelled,Western Dress,0,753.33,PUDUCHERRY,0,0,,0
171-8635309-7508346,2024-08-08,Shipped,Set,,597,TAMIL NADU,,403.86,32.35,193.14
171-4350114-4299568,2024-08-08,Shipped - Delivered to Buyer,Top,,399,MAHARASHTRA,,162.28,59.33,236.72
171-7623384-8040337,2024-08-08,Shipped,kurta,1,486,MAHARASHTRA,486,325.33,,160.67
405-8078784-5731545,2024-08-09,Cancelled,Set,0,647.62,MAHARASHTRA,0,0,,0
405-9966506-3155561,2024-08-09,Shipped - Delivered to Buyer,kurta,1,696,TAMIL NADU,696,331.85,52.32,364.15
407-4097885-3129958,2024-08-09,Shipped - Delivered to Buyer,Top,1,387,MAHARASHTRA,387,201.82,,185.18
402-0589123-6183541,2024-08-09,Shipped,Set,1,582,MAHARASHTRA,582,342.26,41.19,239.74
402-4774686-7773937,2024-08-09,Shipped - Delivered to Buyer,Top,1,339,TELANGANA,339,142.83,57.87,196.17
406-7807733-3785945,2024-08-09,Shipped - Delivered to Buyer,kurta,1,399,TELANGANA,399,179.14,55.1,219.86
407-1515930-8661921,2024-08-09,Shipped,Set,1,1099,WEST BENGAL,1099,766.42,30.26,332.58
402-2860689-5652319,2024-08-09,Shipped,Western Dress,1,744,MADHYA PRADESH,744,471.08,36.68,272.92
408-2759943-9849959,2024-08-09,Shipped,Set,1,1338,WEST BENGAL,1338,826.94,38.2,511.06
406-8961316-8137943,2024-08-09,Shipped - Delivered to Buyer,Set,1,597,ASSAM,597,329.23,44.85,267.77
171-6845071-0336346,2024-08-09,Shipped,Set,5,788,MAHARASHTRA,3940,2545.72,35.39,1394.28
408-4101226-7217932,2024-08-09,Shipped - Delivered to Buyer,kurta,1,459,UTTAR PRADESH,459,288.25,37.2,170.75
403-7056319-0979561,2024-08-09,Shipped,kurta,1,499,UTTAR PRADESH,499,217.18,56.48,281.82
171-1425554-3718756,2024-08-09,Shipped,Western Dress,6,744,KARNATAKA,4464,2136.52,52.14,2327.48
404-5381335-4577925,2024-08-09,Shipped,Top,,574,KARNATAKA,,327.5,42.94,246.5
402-8078642-8565124,2024-08-09,Cancelled,kurta,0,0,ODISHA,0,0,,0
403-4965581-9520319,2024-08-09,Shipped - Delivered to Buyer,kurta,,544,ANDHRA PRADESH,,0,,0
402-3595365-1666728,2024-08-09,Cancelled,Set,3,899,UTTAR PRADESH,2697,1261.24,53.24,1435.76
408-3917043-5314763,2024-08-09,Shipped,Set,1,1146,ANDHRA PRADESH,1146,738.2,35.58,407.8
404-7452877-2137949,2024-08-09,Cancelled,kurta,0,0,KARNATAKA,0,0,,0
405-0732969-3941948,2024-08-09,Shipped - Delivered to Buyer,Set,1,583,WEST BENGAL,583,210.33,63.92,372.67
171-9040274-9291563,2024-08-09,Shipped,Western Dress,1,791,TAMIL NADU,791,410.55,,380.45
171-7623384-8040337,2024-08-09,Shipped,kurta,1,486,MAHARASHTRA,486,325.33,,160.67
406-9379318-6555504,2024-08-09,Shipped,kurta,1,329,RAJASTHAN,329,192.3,41.55,136.7
403-4367956-2849158,2024-08-10,Shipped,kurta,1,368,DELHI,368,197.19,46.42,170.81
405-6120626-0941135,2024-08-10,Shipped,Set,4,657,KARNATAKA,2628,210.41,,721.8172568
403-4367956-2849158,2024-08-10,Shipped,kurta,1,368,DELHI,368,197.19,46.42,170.81
171-8635309-7508346,2024-08-10,Shipped,Set,,597,TAMIL NADU,,403.86,32.35,193.14
404-5933402-8801952,2024-08-10,Cancelled,kurta,0,0,ASSAM,0,0,,0
171-4312987-5366767,2024-08-10,Shipped,Set,,666,BIHAR,,404.91,,261.09
171-6867266-8495534,2024-08-10,Shipped,Set,,597,KARNATAKA,,343.32,,253.68
404-0363929-8015528,2024-08-10,Shipped,Top,1,588,MAHARASHTRA,588,340.09,,247.91
171-4137548-0481151,2024-08-10,Cancelled,kurta,0,0,Gujarat,0,0,,0
405-2072502-4089911,2024-08-10,Shipped,Set,1,599,HARYANA,599,269.51,,329.49
402-0150402-0900371,2024-08-10,Shipped,Western Dress,1,721,MADHYA PRADESH,721,308.62,57.2,412.38
403-5209693-1173944,2024-08-10,Shipped,kurta,1,484,UTTAR PRADESH,484,150.25,68.96,333.75
402-2860689-5652319,2024-08-10,Shipped,Western Dress,1,744,MADHYA PRADESH,744,471.08,36.68,272.92
405-9013803-8009918,2024-08-10,Shipped,kurta,1,399,DELHI,399,176,55.89,223
171-6833843-5473114,2024-08-10,Shipped,kurta,1,487,Gujarat,487,221.38,54.54,265.62
407-5875767-6399551,2024-08-10,Shipped,Set,1,1112,TELANGANA,1112,585.36,47.36,526.64
407-0994909-4122733,2024-08-10,Shipped,kurta,6,696,RAJASTHAN,4176,2013.67,51.78,2162.33
407-1515930-8661921,2024-08-10,Shipped,Set,1,1099,WEST BENGAL,1099,766.42,30.26,332.58
403-7652993-1507525,2024-08-10,Shipped,Set,1,631,ODISHA,631,406.4,35.59,224.6
404-8745561-3169903,2024-08-10,Shipped,kurta,5,379,UTTAR PRADESH,1895,703.47,62.88,1191.53
403-3763475-2237125,2024-08-10,Shipped,Western Dress,4,744,TAMIL NADU,2976,301.24,59.51,705.7097999
171-6833843-5473114,2024-08-10,Shipped,kurta,1,487,Gujarat,487,221.38,54.54,265.62
404-6578109-5618751,2024-08-10,Shipped - Delivered to Buyer,kurta,1,295,KARNATAKA,295,138.2,,156.8
405-6480932-8759528,2024-08-11,Shipped,Set,1,1146,KARNATAKA,1146,534.3,53.38,611.7
408-3478480-0881162,2024-08-11,Shipped,Set,1,1126,UTTAR PRADESH,1126,608.29,45.98,517.71
171-4496851-5319548,2024-08-11,Shipped,Top,1,545,KARNATAKA,545,273.69,49.78,271.31
406-7779874-9136347,2024-08-11,Shipped,Set,1,1115,UTTARAKHAND,1115,439.73,60.56,675.27
407-6599093-6553153,2024-08-11,Shipped - Delivered to Buyer,Bottom,3,377,WEST BENGAL,1131,174.76,,392.8298906
402-4030358-5835511,2024-08-11,Shipped - Delivered to Buyer,kurta,,458,HARYANA,,138.6,69.74,319.4
406-5103760-7326749,2024-08-11,Shipped,kurta,1,432,Gujarat,432,216.33,49.92,215.67
405-0901744-8270705,2024-08-11,Shipped,kurta,,499,Gujarat,,157.18,68.5,341.82
405-9144614-1601126,2024-08-11,Shipped - Delivered to Buyer,kurta,1,533,TELANGANA,533,208.09,,324.91
402-3660716-8589107,2024-08-11,Shipped - Delivered to Buyer,kurta,1,471,KERALA,471,172.91,63.29,298.09
404-5933402-8801952,2024-08-11,Cancelled,kurta,0,0,ASSAM,0,0,,0
407-6146457-8788352,2024-08-11,Shipped,Western Dress,1,725,BIHAR,725,477.3,34.17,247.7
404-9632124-1107550,2024-08-11,Shipped - Delivered to Buyer,Set,1,1233,ANDHRA PRADESH,1233,515.35,58.2,717.65
402-9580874-3525948,2024-08-11,Shipped,Set,4,696,KERALA,2784,356.64,48.76,560.6176872
171-4638481-6326716,2024-08-11,Shipped,kurta,4,364,UTTAR PRADESH,1456,147.66,,313.5562097
403-0104882-7373900,2024-08-11,Cancelled,Western Dress,1,807,Gujarat,807,261.21,67.63,545.79
171-3537751-4007556,2024-08-11,Shipped,Set,1,1999,ANDHRA PRADESH,1999,961.02,51.92,1037.98
171-3625443-6505905,2024-08-11,Shipped,Western Dress,1,725,KERALA,725,261.68,63.91,463.32
408-9321153-0591557,2024-08-11,Shipped,kurta,,399,KARNATAKA,,581.28,,1014.72
402-8019936-6115500,2024-08-11,Cancelled,Set,,654,KARNATAKA,,403.93,38.24,250.07
404-0696150-3898703,2024-08-11,Shipped - Delivered to Buyer,Set,1,499,MAHARASHTRA,499,238.5,52.2,260.5
405-7755803-4729935,2024-08-11,Shipped,kurta,,399,KARNATAKA,,207.72,47.94,191.28
171-4644162-9093116,2024-08-11,Shipped - Delivered to Buyer,kurta,1,399,UTTAR PRADESH,399,276.15,30.79,122.85
406-6180074-2350757,2024-08-11,Shipped,Set,1,1115,KARNATAKA,1115,548.84,,566.16
408-3874942-9917143,2024-08-11,Shipped,Set,1,1126,UTTAR PRADESH,1126,724.64,35.64,401.36
403-0104882-7373900,2024-08-11,Cancelled,Western Dress,1,,Gujarat,,542.29,31.44,248.71
407-5600921-2143569,2024-08-11,Cancelled,Set,0,995.54,KARNATAKA,0,0,,0
407-3847456-6656309,2024-08-11,Shipped,Set,,1115,BIHAR,,412.41,,702.59
406-2849582-6531553,2024-08-12,Shipped,Top,1,,UTTAR PRADESH,,244.01,52.34,267.99
404-5337874-2284337,2024-08-12,Shipped,Set,1,568,KARNATAKA,568,232.41,59.08,335.59
407-4766116-5412325,2024-08-12,Shipped,kurta,4,399,HIMACHAL PRADESH,1596,135.46,66.05,514.2225615
407-3847456-6656309,2024-08-12,Shipped,Set,1,968,BIHAR,968,630.75,34.84,337.25
402-8746990-6412346,2024-08-12,Shipped,kurta,1,442,TAMIL NADU,442,249.07,43.65,192.93
171-3460653-0171519,2024-08-12,Shipped,Top,1,487,HARYANA,487,230.02,52.77,256.98
402-2105140-3584364,2024-08-12,Shipped,kurta,1,375,KARNATAKA,375,221.55,40.92,153.45
406-2403215-8361103,2024-08-12,Shipped - Delivered to Buyer,Set,1,999,KARNATAKA,999,389.6,61,609.4
404-9760385-9109154,2024-08-12,Shipped,kurta,1,329,TELANGANA,329,103.06,68.67,225.94
171-9620288-8918704,2024-08-12,Cancelled,Set,0,0,UTTARAKHAND,0,0,,0
405-0901744-8270705,2024-08-12,Shipped,kurta,,499,Gujarat,,157.18,68.5,341.82
407-5633625-6970741,2024-08-12,Shipped,kurta,0,685,TAMIL NADU,0,0,,0
404-4535078-5241919,2024-08-12,Shipped,Top,1,432,MAHARASHTRA,432,301.54,30.2,130.46
402-2105140-3584364,2024-08-12,Shipped,kurta,1,375,KARNATAKA,375,221.55,40.92,153.45
405-3036350-8089120,2024-08-12,Shipped,kurta,1,795,Gujarat,795,524.41,34.04,270.59
406-5334922-9670748,2024-08-12,Shipped,kurta,,406,KARNATAKA,,235.7,41.95,170.3
405-1879750-2639521,2024-08-12,Shipped - Delivered to Buyer,kurta,1,725,TAMIL NADU,725,306.87,57.67,418.13
404-8494550-5860325,2024-08-12,Shipped,Set,1,666,KARNATAKA,666,366.55,44.96,299.45
404-5337874-2284337,2024-08-12,Shipped,Set,1,568,KARNATAKA,568,232.41,59.08,335.59
402-8288606-4313118,2024-08-12,Shipped,kurta,1,517,HIMACHAL PRADESH,517,204.52,60.44,312.48
402-3384087-4005164,2024-08-12,Shipped,kurta,1,499,ASSAM,499,294.95,,204.05
403-2608092-6065935,2024-08-12,Shipped,Set,1,597,KARNATAKA,597,285.35,52.2,311.65
403-9950518-0349133,2024-08-13,Cancelled,kurta,0,0,TELANGANA,0,0,,0
402-7944191-1869101,2024-08-13,Shipped,Top,3,493,KARNATAKA,1479,238.96,,339.8377353
404-7452877-2137949,2024-08-13,Cancelled,kurta,0,0,KARNATAKA,0,0,,0
405-0286717-7761132,2024-08-13,Shipped,kurta,7,299,TELANGANA,2093,865.27,51.77,1191.093855
408-5990312-3581165,2024-08-13,Shipped,Set,2,824,PUDUCHERRY,1648,543.49,34.04,347.3231883
407-3742007-3242711,2024-08-13,Shipped,kurta,3,517,TELANGANA,1551,190.16,63.22,440.3305427
407-3554912-7244363,2024-08-13,Shipped,kurta,2,685,ASSAM,1370,216.88,68.34,639.8943174
402-6750101-3923558,2024-08-13,Shipped,Set,2,597,KERALA,1194,232.46,,477.4744316
171-1224053-5752314,2024-08-13,Cancelled,Top,0,463.81,KARNATAKA,0,0,,0
403-0104882-7373900,2024-08-13,Cancelled,Western Dress,2,807,Gujarat,1614,526.68,34.74,309.4918981
402-5586272-3646748,2024-08-13,Shipped,Set,3,1065,UTTARAKHAND,3195,498.28,53.21,748.4324309
407-8248783-4261958,2024-08-13,Shipped,kurta,2,487,CHHATTISGARH,974,325.97,33.07,178.6209564
403-9412025-7537140,2024-08-13,Shipped,kurta,2,424,KERALA,848,262.01,38.21,220.7920045
404-6680046-0839536,2024-08-13,Shipped - Delivered to Buyer,Western Dress,3,744,TAMIL NADU,2232,472.46,36.5,319.3275737
402-8210765-3935569,2024-08-13,Shipped,Western Dress,2,885,MADHYA PRADESH,1770,566.6,35.98,441.6620868
408-7138000-9728362,2024-08-13,Shipped,Set,3,1033,NAGALAND,3099,451.29,56.31,868.8179417
408-5540360-9479519,2024-08-13,Shipped - Delivered to Buyer,Set,3,759,MEGHALAYA,2277,433.99,42.82,407.3772617
404-7452877-2137949,2024-08-13,Cancelled,kurta,0,0,KARNATAKA,0,0,,0
408-6428766-2839536,2024-08-13,Shipped - Delivered to Buyer,kurta,3,487,ODISHA,1461,239.65,,272.4749961
407-5600921-2143569,2024-08-13,Cancelled,Set,0,995.54,KARNATAKA,0,0,,0
406-8961316-8137943,2024-08-13,Shipped - Delivered to Buyer,Set,2,597,ASSAM,1194,329.23,44.85,335.62152
171-2134173-5385136,2024-08-13,Shipped,kurta,,362,KARNATAKA,,182.45,49.6,179.55
171-6655820-6440356,2024-08-13,Shipped,Set,3,2130,MAHARASHTRA,6390,2393.81,43.81,2235.320594
171-9371949-6030721,2024-08-13,Shipped,Set,2,,WEST BENGAL,,338.7,43.27,344.7153167
405-7755803-4729935,2024-08-13,Shipped,kurta,,399,KARNATAKA,,207.72,47.94,191.28
404-7774085-3780319,2024-08-13,Shipped,kurta,,376,TELANGANA,,230.1,38.8,145.9
404-1490984-4578765,2024-08-13,Shipped,Set,,824,UTTAR PRADESH,,321.3,61.01,502.7
405-8114272-1687512,2024-08-13,Shipped,Set,3,788,DELHI,2364,544.79,30.86,286.8486187
408-9720884-9553122,2024-08-13,Shipped,kurta,5,487,ODISHA,2435,1014.79,30.54,578.1132737
405-8457623-9269955,2024-08-13,Shipped,kurta,2,399,MAHARASHTRA,798,201.84,49.41,251.8728255
171-2705563-6985105,2024-08-13,Shipped,Set,8,692,NAGALAND,5536,1514.96,63.51,3110.731277
171-0131752-2560336,2024-08-13,Shipped - Delivered to Buyer,Set,3,1399,UTTAR PRADESH,4197,714.1,,903.2438007
405-4461562-9113959,2024-08-14,Shipped,Set,3,909,JHARKHAND,2727,530.05,41.69,492.8046074
406-7807733-3785945,2024-08-14,Shipped - Delivered to Buyer,kurta,2,399,TELANGANA,798,179.14,55.1,258.7379885
171-3305587-5364338,2024-08-14,Shipped,kurta,,348,TELANGANA,,201.89,41.99,146.11
402-2155477-9353103,2024-08-14,Shipped,Set,2,1173,ODISHA,2346,819.78,30.11,401.5951093
406-3078054-1755513,2024-08-14,Shipped,kurta,2,484,UTTAR PRADESH,968,276.81,42.81,277.2862031
171-1224053-5752314,2024-08-14,Cancelled,Top,0,463.81,KARNATAKA,0,0,,0
403-9950518-0349133,2024-08-14,Cancelled,kurta,0,0,TELANGANA,0,0,,0
402-7595162-9129931,2024-08-14,Shipped,Set,3,788,MAHARASHTRA,2364,246.14,68.76,709.0067394
402-0294212-5431551,2024-08-14,Shipped,kurta,3,399,UTTAR PRADESH,1197,254.01,36.34,194.1121234
171-1887627-9813158,2024-08-14,Shipped,kurta,,,ANDHRA PRADESH,,202.64,46.11,173.36
403-4965581-9520319,2024-08-14,Shipped - Delivered to Buyer,kurta,,544,ANDHRA PRADESH,,0,,0
406-6711228-7576354,2024-08-14,Cancelled,Western Dress,2,791,KARNATAKA,1582,543.06,31.35,307.3818519
402-9339129-6219537,2024-08-14,Cancelled,Set,2,654,KARNATAKA,1308,388.54,40.59,369.0242544
407-5443024-5233168,2024-08-14,Cancelled,Set,,0,TELANGANA,,0,,0
405-1757140-2025918,2024-08-14,Shipped,kurta,,432,MADHYA PRADESH,,168.88,,263.12
171-1425554-3718756,2024-08-14,Shipped,Western Dress,8,744,KARNATAKA,5952,2136.52,52.14,3358.144366
406-6711228-7576354,2024-08-14,Cancelled,Western Dress,2,791,KARNATAKA,1582,543.06,31.35,351.0200482
402-5302912-6805151,2024-08-14,Shipped - Delivered to Buyer,Western Dress,,725,TELANGANA,,494.2,31.83,230.8
408-1298370-1920302,2024-08-14,Shipped - Delivered to Buyer,Set,4,771,MAHARASHTRA,3084,241.23,68.71,1096.183888
402-5302912-6805151,2024-08-14,Shipped - Delivered to Buyer,Western Dress,,725,TELANGANA,,494.2,31.83,230.8
402-7841951-1872363,2024-08-14,Cancelled,Set,,0,DELHI,,0,,0
171-2842936-5423534,2024-08-14,Shipped,Top,5,487,KARNATAKA,2435,280.44,,339.8290005
171-6867266-8495534,2024-08-14,Shipped,Set,,597,KARNATAKA,,343.32,,253.68
405-4059216-4541150,2024-08-14,Shipped,Set,3,597,TELANGANA,1791,391,34.51,237.2784884
405-8078784-5731545,2024-08-14,Cancelled,Set,0,647.62,MAHARASHTRA,0,0,,0
171-6655820-6440356,2024-08-14,Shipped,Set,3,2130,MAHARASHTRA,6390,2393.81,43.81,2202.028049
171-5810429-4493110,2024-08-14,Shipped,Set,3,582,WEST BENGAL,1746,199.11,,561.7807668
403-7266170-1163500,2024-08-14,Shipped - Delivered to Buyer,Top,2,518,MAHARASHTRA,1036,250.58,51.63,390.2466557
171-4496851-5319548,2024-08-14,Shipped,Top,3,545,KARNATAKA,1635,273.69,49.78,311.0657436
408-3436456-9893130,2024-08-14,Shipped,kurta,,399,MAHARASHTRA,,216.22,45.81,182.78
171-4638481-6326716,2024-08-15,Shipped,kurta,6,364,UTTAR PRADESH,2184,147.66,,397.0211855
402-3621298-2630741,2024-08-15,Cancelled,Set,2,654,KARNATAKA,1308,264.61,,503.4497908
402-2720308-2560327,2024-08-15,Shipped,Western Dress,3,665,MAHARASHTRA,1995,420.6,36.75,309.3201308
407-8801185-0134713,2024-08-15,Shipped,Set,3,1126,KARNATAKA,3378,434.66,61.4,936.410492
171-1425554-3718756,2024-08-15,Shipped,Western Dress,8,744,KARNATAKA,5952,2136.52,52.14,3253.519151
408-3475592-6193128,2024-08-15,Shipped,kurta,3,399,KARNATAKA,1197,224.64,43.7,257.3088928
171-3460653-0171519,2024-08-15,Shipped,Top,2,487,HARYANA,974,230.02,52.77,286.1165835
402-8288606-4313118,2024-08-15,Shipped,kurta,3,517,HIMACHAL PRADESH,1551,204.52,60.44,409.9783537
402-3384087-4005164,2024-08-15,Shipped,kurta,2,499,ASSAM,998,294.95,,225.1764706
405-9013803-8009918,2024-08-15,Shipped,kurta,2,399,DELHI,798,176,55.89,303.4473344
408-3874942-9917143,2024-08-15,Shipped,Set,3,1126,UTTAR PRADESH,3378,724.64,35.64,564.378329
408-3113070-0750756,2024-08-15,Shipped,Set,3,597,MAHARASHTRA,1791,403.1,32.48,219.165006
406-7398201-3869914,2024-08-15,Shipped - Delivered to Buyer,kurta,2,424,MAHARASHTRA,848,225.76,46.75,286.9927713
171-1425554-3718756,2024-08-15,Shipped,Western Dress,7,744,KARNATAKA,5208,2136.52,52.14,3244.606401
